"tempos","tratamento.evidencia","tratamentos.comparado","value","Std.Error","DF","t.value","p.value","significancia"
"0","QTEV","AGEV",7.63646402533457e-15,0.641070750629985,137,1.1912045617165e-14,0.99999999999999,"NS"
"1","QTEV","AGEV",-57.5762428391001,0.641070750629985,137,-89.8126186267577,1.24024657036452e-123,"*"
"2","QTEV","AGEV",-71.725413339302,0.641070750629985,137,-111.883771438358,1.56880617298546e-136,"*"
"3","QTEV","AGEV",-63.724760359776,0.641070750629985,137,-99.4036310300433,1.4039427213069e-129,"*"
"4","QTEV","AGEV",-29.3706819239243,0.641070750629985,137,-45.8150397519485,5.92401346112005e-85,"*"
"6","QTEV","AGEV",-1.02131782573807,0.641070750629985,137,-1.59314369706373,0.113432566673936,"*"
"8","QTEV","AGEV",7.38818430519449,0.641070750629985,137,11.5247565076617,6.61158593991667e-22,"*"
"12","QTEV","AGEV",7.14763519348698,0.641070750629985,137,11.1495262987165,6.03506784927337e-21,"*"
"16","QTEV","AGEV",8.93934323320913,0.641070750629985,137,13.9443941630848,4.6077748759036e-28,"*"
"0","QTEV","CMEV",1.93899443239979e-14,0.641070750629985,137,3.02461846916947e-14,0.999999999999976,"NS"
"1","QTEV","CMEV",-54.1163449991682,0.641070750629985,137,-84.4155577929389,5.1978996490528e-120,"*"
"2","QTEV","CMEV",-61.4481544951645,0.641070750629985,137,-95.8523757865711,1.9115931970348e-127,"*"
"3","QTEV","CMEV",-40.8197234516045,0.641070750629985,137,-63.6742877622955,1.18454609316296e-103,"*"
"4","QTEV","CMEV",-15.9487741256497,0.641070750629985,137,-24.8783369229944,1.16097795840944e-52,"*"
"6","QTEV","CMEV",12.6680356656437,0.641070750629985,137,19.7607450553542,6.17804520421057e-42,"*"
"8","QTEV","CMEV",14.9312259359728,0.641070750629986,137,23.2910734443893,1.7474842774989e-49,"*"
"12","QTEV","CMEV",14.6438044421078,0.641070750629985,137,22.8427274645072,1.45806486545844e-48,"*"
"16","QTEV","CMEV",13.1322121159639,0.641070750629985,137,20.4848093647368,1.53924479952416e-43,"*"
"0","QTEV","CPEV",-2.37046184959416e-14,0.641070750629985,137,-3.6976602773792e-14,0.99999999999997,"NS"
"1","QTEV","CPEV",-41.5769338718111,0.641070750629985,137,-64.8554528980665,1.03473025723712e-104,"*"
"2","QTEV","CPEV",-19.6415166361116,0.641070750629985,137,-30.6386098832456,3.59544372484729e-63,"*"
"3","QTEV","CPEV",-0.229889246210434,0.641070750629986,137,-0.358601988913891,0.72044486456976,"NS"
"4","QTEV","CPEV",6.30581862904081,0.641070750629985,137,9.83638486523373,1.33449749086375e-17,"*"
"6","QTEV","CPEV",11.1426268774934,0.641070750629985,137,17.3812747915007,1.82708640101001e-36,"*"
"8","QTEV","CPEV",10.0532038410065,0.641070750629986,137,15.6818944416465,2.23633358398962e-32,"*"
"12","QTEV","CPEV",8.38482923375755,0.641070750629985,137,13.0794131935012,7.09299763001378e-26,"*"
"16","QTEV","CPEV",9.13287491811642,0.641070750629985,137,14.2462823473719,8.04576053861708e-29,"*"
"0","QTEV","CVEV",-2.43740027750818e-15,0.641070750629985,137,-3.80207687702634e-15,0.999999999999997,"NS"
"1","QTEV","CVEV",-10.353859900172,0.641070750629985,137,-16.1508848906259,1.61185808241213e-33,"*"
"2","QTEV","CVEV",2.22709792997851,0.641070750629985,137,3.47402829998082,0.00068676468828273,"*"
"3","QTEV","CVEV",6.55254199305202,0.641070750629985,137,10.2212462300187,1.41080128209813e-18,"*"
"4","QTEV","CVEV",6.88151957531355,0.641070750629985,137,10.7344151461458,6.94740616154348e-20,"*"
"6","QTEV","CVEV",9.63550160191823,0.641070750629985,137,15.0303248002648,8.97266187430589e-31,"*"
"8","QTEV","CVEV",8.48079194840352,0.641070750629986,137,13.229104494425,2.95678037704496e-26,"*"
"12","QTEV","CVEV",5.36626303205297,0.641070750629985,137,8.37078126989806,5.93613803282105e-14,"*"
"16","QTEV","CVEV",5.71158309262028,0.641070750629985,137,8.90944265825178,2.80895434465106e-15,"*"
"0","QTEV","MBEV",-1.36016598409632e-13,0.641070750629985,137,-2.12170962839855e-13,0.999999999999831,"NS"
"1","QTEV","MBEV",-33.0161065160355,0.641070750629985,137,-51.5015019537084,1.55374962120768e-91,"*"
"2","QTEV","MBEV",-27.4382891724551,0.641070750629985,137,-42.8007191803577,3.62434442267385e-81,"*"
"3","QTEV","MBEV",-17.9439454439935,0.641070750629985,137,-27.9905851676431,1.57703876443096e-58,"*"
"4","QTEV","MBEV",-4.91169834145762,0.641070750629985,137,-7.66171025059381,3.00856440028407e-12,"*"
